rarity,imageUrl,tcgplayerUrl,tcg_product_id
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210221_200w.jpg,https://www.tcgplayer.com/product/210221/yugioh-duel-overload-xtra-hero-infernal-devicer,210221
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210283_200w.jpg,https://www.tcgplayer.com/product/210283/yugioh-duel-overload-fantastical-dragon-phantazmay,210283
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/210265_200w.jpg,https://www.tcgplayer.com/product/210265/yugioh-duel-overload-tour-guide-from-the-underworld,210265
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/203863_200w.jpg,https://www.tcgplayer.com/product/203863/yugioh-mystic-fighters-parlor-dragonmaid,203863
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/200850_200w.jpg,https://www.tcgplayer.com/product/200850/yugioh-chaos-impact-unchained-soul-of-anguish,200850
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/200849_200w.jpg,https://www.tcgplayer.com/product/200849/yugioh-chaos-impact-unchained-soul-of-rage,200849
Rare,https://tcgplayer-cdn.tcgplayer.com/product/200814_200w.jpg,https://www.tcgplayer.com/product/200814/yugioh-chaos-impact-unchained-twins-aruha,200814
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/199596_200w.jpg,https://www.tcgplayer.com/product/199596/yugioh-duel-devastator-called-by-the-grave,199596
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/199637_200w.jpg,https://www.tcgplayer.com/product/199637/yugioh-legendary-duelists-immortal-destiny-ascator-dawnwalker,199637
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/197113_200w.jpg,https://www.tcgplayer.com/product/197113/yugioh-2019-gold-sarcophagus-tin-mega-pack-topologic-trisbaena,197113
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/197539_200w.jpg,https://www.tcgplayer.com/product/197539/yugioh-2019-gold-sarcophagus-tin-mega-pack-beat-bladesman-fur-hire,197539
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/197123_200w.jpg,https://www.tcgplayer.com/product/197123/yugioh-2019-gold-sarcophagus-tin-mega-pack-knightmare-gryphon,197123
Prismatic Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/197516_200w.jpg,https://www.tcgplayer.com/product/197516/yugioh-2019-gold-sarcophagus-tin-mega-pack-heritage-of-the-chalice,197516
Common,https://tcgplayer-cdn.tcgplayer.com/product/196834_200w.jpg,https://www.tcgplayer.com/product/196834/yugioh-structure-deck-rokket-revolt-quick-launch,196834
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/193587_200w.jpg,https://www.tcgplayer.com/product/193587/yugioh-battles-of-legend-heros-revenge-five-headed-dragon,193587
Common,https://tcgplayer-cdn.tcgplayer.com/product/188672_200w.jpg,https://www.tcgplayer.com/product/188672/yugioh-structure-deck-order-of-the-spellcasters-droll-and-lock-bird,188672
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/188932_200w.jpg,https://www.tcgplayer.com/product/188932/yugioh-ots-tournament-pack-10-hiita-the-fire-charmer-ablaze,188932
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/186927_200w.jpg,https://www.tcgplayer.com/product/186927/yugioh-duel-power-security-dragon,186927
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/186885_200w.jpg,https://www.tcgplayer.com/product/186885/yugioh-duel-power-stardust-dragon,186885
Common,https://tcgplayer-cdn.tcgplayer.com/product/184783_200w.jpg,https://www.tcgplayer.com/product/184783/yugioh-structure-deck-soulburner-gozen-match,184783
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/184171_200w.jpg,https://www.tcgplayer.com/product/184171/yugioh-savage-strike-trickstar-divaridis,184171
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/181769_200w.jpg,https://www.tcgplayer.com/product/181769/yugioh-ots-tournament-pack-9-personal-spoofing,181769
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/179236_200w.jpg,https://www.tcgplayer.com/product/179236/yugioh-advent-calendar-2018-snowman-eater,179236
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/178130_200w.jpg,https://www.tcgplayer.com/product/178130/yugioh-soul-fusion-heritage-of-the-chalice,178130
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/170758_200w.jpg,https://www.tcgplayer.com/product/170758/yugioh-cybernetic-horizon-pinpoint-landing,170758
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/169393_200w.jpg,https://www.tcgplayer.com/product/169393/yugioh-battles-of-legend-relentless-revenge-living-fossil,169393
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/166344_200w.jpg,https://www.tcgplayer.com/product/166344/yugioh-flames-of-destruction-topologic-trisbaena,166344
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/166356_200w.jpg,https://www.tcgplayer.com/product/166356/yugioh-flames-of-destruction-knightmare-gryphon,166356
Common,https://tcgplayer-cdn.tcgplayer.com/product/165485_200w.jpg,https://www.tcgplayer.com/product/165485/yugioh-structure-deck-lair-of-darkness-tour-guide-from-the-underworld,165485
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/161996_200w.jpg,https://www.tcgplayer.com/product/161996/yugioh-legendary-collection-kaiba-ancient-fairy-dragon,161996
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/162002_200w.jpg,https://www.tcgplayer.com/product/162002/yugioh-legendary-collection-kaiba-trade-in,162002
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/148406_200w.jpg,https://www.tcgplayer.com/product/148406/yugioh-circuit-break-spyral-double-helix,148406
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/141637_200w.jpg,https://www.tcgplayer.com/product/141637/yugioh-2017-mega-tins-mega-pack-starving-venom-fusion-dragon,141637
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129632_200w.jpg,https://www.tcgplayer.com/product/129632/yugioh-duelist-saga-treeborn-frog,129632
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129608_200w.jpg,https://www.tcgplayer.com/product/129608/yugioh-duelist-saga-cosmic-blazar-dragon,129608
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129620_200w.jpg,https://www.tcgplayer.com/product/129620/yugioh-duelist-saga-brain-control,129620
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129665_200w.jpg,https://www.tcgplayer.com/product/129665/yugioh-duelist-saga-tour-guide-from-the-underworld,129665
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129648_200w.jpg,https://www.tcgplayer.com/product/129648/yugioh-duelist-saga-junk-synchron,129648
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129642_200w.jpg,https://www.tcgplayer.com/product/129642/yugioh-duelist-saga-red-eyes-darkness-metal-dragon,129642
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/127840_200w.jpg,https://www.tcgplayer.com/product/127840/yugioh-fusion-enforcers-polymerization,127840
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/122423_200w.jpg,https://www.tcgplayer.com/product/122423/yugioh-2016-mega-tins-mega-pack-majespecter-raccoon-bunbuku,122423
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/207813_200w.jpg,https://www.tcgplayer.com/product/207813/yugioh-the-dark-side-of-dimensions-movie-pack-secret-edition-neo-blue-eyes-ultimate-dragon,207813
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/121102_200w.jpg,https://www.tcgplayer.com/product/121102/yugioh-ots-tournament-pack-2-fiendish-rhino-warrior,121102
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/115957_200w.jpg,https://www.tcgplayer.com/product/115957/yugioh-ots-tournament-pack-1-infernoid-patrulea,115957
Gold Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/115793_200w.jpg,https://www.tcgplayer.com/product/115793/yugioh-premium-gold-infinite-gold-number-35-ravenous-tarantula,115793
Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/115863_200w.jpg,https://www.tcgplayer.com/product/115863/yugioh-premium-gold-infinite-gold-red-eyes-flare-metal-dragon,115863
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/107656_200w.jpg,https://www.tcgplayer.com/product/107656/yugioh-dimension-of-chaos-majespecter-raccoon-bunbuku,107656
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/102484_200w.jpg,https://www.tcgplayer.com/product/102484/yugioh-clash-of-rebellions-mistaken-arrest,102484
Prismatic Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/97874_200w.jpg,https://www.tcgplayer.com/product/97874/yugioh-world-superstars-elemental-hero-blazeman,97874
Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/96890_200w.jpg,https://www.tcgplayer.com/product/96890/yugioh-premium-gold-return-of-the-bling-book-of-moon,96890
Platinum Rare,https://tcgplayer-cdn.tcgplayer.com/product/95022_200w.jpg,https://www.tcgplayer.com/product/95022/yugioh-noble-knights-of-the-round-table-box-set-artorigus-king-of-the-noble-knights,95022
Platinum Rare,https://tcgplayer-cdn.tcgplayer.com/product/95021_200w.jpg,https://www.tcgplayer.com/product/95021/yugioh-noble-knights-of-the-round-table-box-set-ignoble-knight-of-high-laundsallyn,95021
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/94072_200w.jpg,https://www.tcgplayer.com/product/94072/yugioh-legendary-collection-5ds-trident-dragion,94072
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/94044_200w.jpg,https://www.tcgplayer.com/product/94044/yugioh-legendary-collection-5ds-tg-warwolf,94044
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/94041_200w.jpg,https://www.tcgplayer.com/product/94041/yugioh-legendary-collection-5ds-tg-striker,94041
Common,https://tcgplayer-cdn.tcgplayer.com/product/91673_200w.jpg,https://www.tcgplayer.com/product/91673/yugioh-astral-pack-5-skelgon,91673
Gold Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/81649_200w.jpg,https://www.tcgplayer.com/product/81649/yugioh-premium-gold-blackfeather-darkrage-dragon,81649
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/72399_200w.jpg,https://www.tcgplayer.com/product/72399/yugioh-shadow-specters-ignoble-knight-of-high-laundsallyn,72399
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/72394_200w.jpg,https://www.tcgplayer.com/product/72394/yugioh-shadow-specters-sacred-noble-knight-of-king-artorigus,72394
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/71816_200w.jpg,https://www.tcgplayer.com/product/71816/yugioh-legendary-collection-4-joeys-world-sillva-warlord-of-dark-world,71816
Common,https://tcgplayer-cdn.tcgplayer.com/product/71794_200w.jpg,https://www.tcgplayer.com/product/71794/yugioh-legendary-collection-4-joeys-world-vampires-curse,71794
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/71721_200w.jpg,https://www.tcgplayer.com/product/71721/yugioh-legendary-collection-4-joeys-world-reinforcement-of-the-army,71721
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/70975_200w.jpg,https://www.tcgplayer.com/product/70975/yugioh-2013-collectors-tins-tidal-dragon-ruler-of-waterfalls,70975
Common,https://tcgplayer-cdn.tcgplayer.com/product/67720_200w.jpg,https://www.tcgplayer.com/product/67720/yugioh-structure-deck-onslaught-of-the-fire-kings-volcanic-counter,67720
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/67681_200w.jpg,https://www.tcgplayer.com/product/67681/yugioh-cosmo-blazer-artorigus-king-of-the-noble-knights-ultra-rare,67681
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/67679_200w.jpg,https://www.tcgplayer.com/product/67679/yugioh-cosmo-blazer-bonfire-colossus,67679
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/67085_200w.jpg,https://www.tcgplayer.com/product/67085/yugioh-legendary-collection-3-yugis-world-reckless-greed,67085
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/67163_200w.jpg,https://www.tcgplayer.com/product/67163/yugioh-2012-collectors-tin-tour-guide-from-the-underworld,67163
Common,https://tcgplayer-cdn.tcgplayer.com/product/59253_200w.jpg,https://www.tcgplayer.com/product/59253/yugioh-battle-pack-epic-dawn-king-tiger-wanghu,59253
Starfoil Rare,https://tcgplayer-cdn.tcgplayer.com/product/69669_200w.jpg,https://www.tcgplayer.com/product/69669/yugioh-battle-pack-epic-dawn-caius-the-shadow-monarch-starfoil,69669
Rare,https://tcgplayer-cdn.tcgplayer.com/product/59147_200w.jpg,https://www.tcgplayer.com/product/59147/yugioh-battle-pack-epic-dawn-tour-guide-from-the-underworld,59147
Starfoil Rare,https://tcgplayer-cdn.tcgplayer.com/product/69780_200w.jpg,https://www.tcgplayer.com/product/69780/yugioh-battle-pack-epic-dawn-king-tiger-wanghu-starfoil,69780
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/57789_200w.jpg,https://www.tcgplayer.com/product/57789/yugioh-order-of-chaos-m-x-saber-invoker,57789
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/56938_200w.jpg,https://www.tcgplayer.com/product/56938/yugioh-legendary-collection-2-phantom-of-chaos,56938
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/56888_200w.jpg,https://www.tcgplayer.com/product/56888/yugioh-legendary-collection-2-great-shogun-shien,56888
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/56873_200w.jpg,https://www.tcgplayer.com/product/56873/yugioh-legendary-collection-2-gladiator-beast-equeste,56873
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/56985_200w.jpg,https://www.tcgplayer.com/product/56985/yugioh-legendary-collection-2-yubel-terror-incarnate,56985
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/56986_200w.jpg,https://www.tcgplayer.com/product/56986/yugioh-legendary-collection-2-yubel-the-ultimate-nightmare,56986
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/57128_200w.jpg,https://www.tcgplayer.com/product/57128/yugioh-2011-collectors-tins-elemental-hero-gaia,57128
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/57253_200w.jpg,https://www.tcgplayer.com/product/57253/yugioh-2011-collectors-tins-fossil-dyna-pachycephalo,57253
Rare,https://tcgplayer-cdn.tcgplayer.com/product/66741_200w.jpg,https://www.tcgplayer.com/product/66741/yugioh-turbo-pack-booster-six-armory-arm,66741
Duel Terminal Normal Parallel Rare,https://tcgplayer-cdn.tcgplayer.com/product/81377_200w.jpg,https://www.tcgplayer.com/product/81377/yugioh-duel-terminal-5-trap-stun,81377
Duel Terminal Super Parallel Rare,https://tcgplayer-cdn.tcgplayer.com/product/81419_200w.jpg,https://www.tcgplayer.com/product/81419/yugioh-duel-terminal-5-thought-ruler-archfiend,81419
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/40026_200w.jpg,https://www.tcgplayer.com/product/40026/yugioh-extreme-victory-reborn-tengu,40026
Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/58408_200w.jpg,https://www.tcgplayer.com/product/58408/yugioh-extreme-victory-tg-blade-blaster-utr,58408
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/81003_200w.jpg,https://www.tcgplayer.com/product/81003/yugioh-extreme-victory-reborn-tengu-exvc-ensp1,81003
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/39456_200w.jpg,https://www.tcgplayer.com/product/39456/yugioh-yu-gi-oh-gx-manga-promotional-cards-elemental-hero-the-shining,39456
Rare,https://tcgplayer-cdn.tcgplayer.com/product/227584_200w.jpg,https://www.tcgplayer.com/product/227584/yugioh-maximum-gold-dimensional-prison,227584
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/218949_200w.jpg,https://www.tcgplayer.com/product/218949/yugioh-rise-of-the-duelist-infernoble-arms-durendal,218949
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/215391_200w.jpg,https://www.tcgplayer.com/product/215391/yugioh-toon-chaos-infernoble-knight-roland,215391
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/216635_200w.jpg,https://www.tcgplayer.com/product/216635/yugioh-ots-tournament-pack-13-crystal-wing-synchro-dragon,216635
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/205794_200w.jpg,https://www.tcgplayer.com/product/205794/yugioh-ots-tournament-pack-12-salamangreat-jack-jaguar,205794
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/200810_200w.jpg,https://www.tcgplayer.com/product/200810/yugioh-chaos-impact-marincess-blue-tang,200810
Prismatic Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/197299_200w.jpg,https://www.tcgplayer.com/product/197299/yugioh-2019-gold-sarcophagus-tin-mega-pack-salamangreat-foxy,197299
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/197553_200w.jpg,https://www.tcgplayer.com/product/197553/yugioh-2019-gold-sarcophagus-tin-mega-pack-sky-striker-maneuver-afterburners,197553
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/196923_200w.jpg,https://www.tcgplayer.com/product/196923/yugioh-fists-of-the-gadgets-brotherhood-of-the-fire-fist-panda,196923
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/188972_200w.jpg,https://www.tcgplayer.com/product/188972/yugioh-speed-duel-tournament-pack-1-dark-magician-girl,188972
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/186958_200w.jpg,https://www.tcgplayer.com/product/186958/yugioh-duel-power-crystal-wing-synchro-dragon,186958
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/179240_200w.jpg,https://www.tcgplayer.com/product/179240/yugioh-advent-calendar-2018-santa-claws,179240
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/174820_200w.jpg,https://www.tcgplayer.com/product/174820/yugioh-2018-mega-tins-mega-pack-quick-launch,174820
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/167186_200w.jpg,https://www.tcgplayer.com/product/167186/yugioh-dark-saviors-mayhem-fur-hire,167186
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/161014_200w.jpg,https://www.tcgplayer.com/product/161014/yugioh-legendary-duelists-ancient-millennium-cocoon-of-ultra-evolution,161014
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/148356_200w.jpg,https://www.tcgplayer.com/product/148356/yugioh-circuit-break-quick-launch,148356
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/148333_200w.jpg,https://www.tcgplayer.com/product/148333/yugioh-circuit-break-altergeist-primebanshee,148333
Promo,https://tcgplayer-cdn.tcgplayer.com/product/146151_200w.jpg,https://www.tcgplayer.com/product/146151/yugioh-collectors-boxes-dark-magician-oversized,146151
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/141385_200w.jpg,https://www.tcgplayer.com/product/141385/yugioh-2017-mega-tins-mega-pack-blue-eyes-twin-burst-dragon,141385
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/139863_200w.jpg,https://www.tcgplayer.com/product/139863/yugioh-ots-tournament-pack-5-dogoran-the-mad-flame-kaiju,139863
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/136851_200w.jpg,https://www.tcgplayer.com/product/136851/yugioh-battles-of-legend-lights-revenge-crystal-wing-synchro-dragon,136851
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129805_200w.jpg,https://www.tcgplayer.com/product/129805/yugioh-yu-gi-oh-arc-v-promo-cards-odd-eyes-phantom-dragon,129805
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129653_200w.jpg,https://www.tcgplayer.com/product/129653/yugioh-duelist-saga-deep-sea-diva,129653
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/122950_200w.jpg,https://www.tcgplayer.com/product/122950/yugioh-duelist-pack-rivals-of-the-pharaoh-dark-sanctuary,122950
Rare,https://tcgplayer-cdn.tcgplayer.com/product/122461_200w.jpg,https://www.tcgplayer.com/product/122461/yugioh-2016-mega-tins-mega-pack-gameciel-the-sea-turtle-kaiju,122461
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/121101_200w.jpg,https://www.tcgplayer.com/product/121101/yugioh-ots-tournament-pack-2-gameciel-the-sea-turtle-kaiju,121101
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/121107_200w.jpg,https://www.tcgplayer.com/product/121107/yugioh-ots-tournament-pack-2-mask-of-restrict,121107
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/121106_200w.jpg,https://www.tcgplayer.com/product/121106/yugioh-ots-tournament-pack-2-system-down,121106
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/207816_200w.jpg,https://www.tcgplayer.com/product/207816/yugioh-the-dark-side-of-dimensions-movie-pack-secret-edition-blue-eyes-chaos-max-dragon,207816
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/117993_200w.jpg,https://www.tcgplayer.com/product/117993/yugioh-shining-victories-hot-red-dragon-archfiend-king-calamity,117993
Gold Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/115790_200w.jpg,https://www.tcgplayer.com/product/115790/yugioh-premium-gold-infinite-gold-phantasmal-lord-ultimitl-bishbaalkin,115790
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/111871_200w.jpg,https://www.tcgplayer.com/product/111871/yugioh-wing-raiders-raidraptor-tribute-lanius,111871
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/111880_200w.jpg,https://www.tcgplayer.com/product/111880/yugioh-wing-raiders-super-quantum-red-layer,111880
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/107653_200w.jpg,https://www.tcgplayer.com/product/107653/yugioh-dimension-of-chaos-evening-twilight-knight,107653
Rare,https://tcgplayer-cdn.tcgplayer.com/product/107725_200w.jpg,https://www.tcgplayer.com/product/107725/yugioh-dimension-of-chaos-gameciel-the-sea-turtle-kaiju,107725
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/107524_200w.jpg,https://www.tcgplayer.com/product/107524/yugioh-astral-pack-8-graff-malebranche-of-the-burning-abyss,107524
Rare,https://tcgplayer-cdn.tcgplayer.com/product/105285_200w.jpg,https://www.tcgplayer.com/product/105285/yugioh-2015-mega-tins-mega-pack-superheavy-samurai-scales,105285
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/105225_200w.jpg,https://www.tcgplayer.com/product/105225/yugioh-2015-mega-tins-mega-pack-chiwen-light-of-the-yang-zing,105225
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/103907_200w.jpg,https://www.tcgplayer.com/product/103907/yugioh-structure-deck-synchron-extreme-jet-synchron,103907
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/102479_200w.jpg,https://www.tcgplayer.com/product/102479/yugioh-clash-of-rebellions-cards-of-the-red-stone,102479
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/102448_200w.jpg,https://www.tcgplayer.com/product/102448/yugioh-clash-of-rebellions-aromage-jasmine,102448
Gold Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/96988_200w.jpg,https://www.tcgplayer.com/product/96988/yugioh-premium-gold-return-of-the-bling-santa-claws,96988
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/95444_200w.jpg,https://www.tcgplayer.com/product/95444/yugioh-astral-pack-6-superheavy-samurai-big-benkei,95444
Platinum Rare,https://tcgplayer-cdn.tcgplayer.com/product/95012_200w.jpg,https://www.tcgplayer.com/product/95012/yugioh-noble-knights-of-the-round-table-box-set-book-of-moon,95012
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/94548_200w.jpg,https://www.tcgplayer.com/product/94548/yugioh-the-new-challengers-jiaotu-darkness-of-the-yang-zing,94548
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/94085_200w.jpg,https://www.tcgplayer.com/product/94085/yugioh-legendary-collection-5ds-vulcan-the-divine,94085
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/94066_200w.jpg,https://www.tcgplayer.com/product/94066/yugioh-legendary-collection-5ds-goyo-guardian,94066
Common,https://tcgplayer-cdn.tcgplayer.com/product/94071_200w.jpg,https://www.tcgplayer.com/product/94071/yugioh-legendary-collection-5ds-power-tool-dragon,94071
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/93892_200w.jpg,https://www.tcgplayer.com/product/93892/yugioh-legendary-collection-5ds-trap-eater,93892
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/92780_200w.jpg,https://www.tcgplayer.com/product/92780/yugioh-2014-mega-tins-mega-pack-shared-ride,92780
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/92356_200w.jpg,https://www.tcgplayer.com/product/92356/yugioh-duelist-alliance-chiwen-light-of-the-yang-zing,92356
Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/92380_200w.jpg,https://www.tcgplayer.com/product/92380/yugioh-duelist-alliance-saffira-queen-of-dragons-utr,92380
Common,https://tcgplayer-cdn.tcgplayer.com/product/99935_200w.jpg,https://www.tcgplayer.com/product/99935/yugioh-astral-pack-7-soul-hunter,99935
Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/81698_200w.jpg,https://www.tcgplayer.com/product/81698/yugioh-premium-gold-caius-the-shadow-monarch,81698
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/79461_200w.jpg,https://www.tcgplayer.com/product/79461/yugioh-astral-pack-4-consecrated-light,79461
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/79038_200w.jpg,https://www.tcgplayer.com/product/79038/yugioh-legacy-of-the-valiant-shared-ride,79038
Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/79197_200w.jpg,https://www.tcgplayer.com/product/79197/yugioh-legacy-of-the-valiant-rank-up-magic-astral-force-utr,79197
Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/77973_200w.jpg,https://www.tcgplayer.com/product/77973/yugioh-yu-gi-oh-zexal-manga-promotional-cards-number-47-nightmare-shark,77973
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/71687_200w.jpg,https://www.tcgplayer.com/product/71687/yugioh-legendary-collection-4-joeys-world-sabersaurus,71687
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/71793_200w.jpg,https://www.tcgplayer.com/product/71793/yugioh-legendary-collection-4-joeys-world-gravekeepers-spy,71793
Common,https://tcgplayer-cdn.tcgplayer.com/product/71691_200w.jpg,https://www.tcgplayer.com/product/71691/yugioh-legendary-collection-4-joeys-world-megazowler,71691
Common,https://tcgplayer-cdn.tcgplayer.com/product/71690_200w.jpg,https://www.tcgplayer.com/product/71690/yugioh-legendary-collection-4-joeys-world-sword-arm-of-dragon,71690
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/77325_200w.jpg,https://www.tcgplayer.com/product/77325/yugioh-2013-collectors-tins-tempest-dragon-ruler-of-storms,77325
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/77326_200w.jpg,https://www.tcgplayer.com/product/77326/yugioh-2013-collectors-tins-redox-dragon-ruler-of-boulders,77326
Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/70893_200w.jpg,https://www.tcgplayer.com/product/70893/yugioh-judgment-of-the-light-fire-king-avatar-yaksha,70893
Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/70012_200w.jpg,https://www.tcgplayer.com/product/70012/yugioh-number-hunters-number-49-fortune-tune,70012
Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/68187_200w.jpg,https://www.tcgplayer.com/product/68187/yugioh-lord-of-the-tachyon-galaxy-number-c105-battlin-boxer-comet-cestus-utr,68187
